id,identificacao,ementa,indexacao,tipoDocumento,dataApresentacaoDocumento,urlDocumento
8158035,PDL 922/2021,"Aprova o texto do Acordo de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo de São Vicente e Granadinas, assinado em Kingstown, em 7 de junho de 2017."," APROVAÇÃO ,  TEXTO ,  ACORDO INTERNACIONAL ,  ACORDO DE COOPERAÇÃO TECNICA ,  BRASIL ,  PAIS ESTRANGEIRO ,  SÃO VICENTE E GRANADINAS .",Projeto de Decreto Legislativo,2021-10-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9032675
8157909,PLP 180/2021,"Altera o art. 2º da Lei Complementar nº 125, de 3 de janeiro de 2007, para incluir o município de São Roque do Canaã, situado no Estado do Espírito Santo, na área de atuação da Superintendência do Desenvolvimento do Nordeste (SUDENE)."," ALTERAÇÃO ,  LEI COMPLEMENTAR ,  INCLUSÃO ,  MUNICIPIO ,  SÃO ROQUE DO CANAA (ES) ,  AREA ,  ATUAÇÃO ,  SUPERINTENDENCIA DO DESENVOLVIMENTO DO NORDESTE (SUDENE) .",Projeto de Lei Complementar,2021-10-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9032527
8157894,PL 3799/2021,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para dispor sobre a obrigatoriedade de profissional de estabelecimento de ensino comunicar informação de que seja sabedor sobre violação, ou iminência de violação, de direito fundamental que possa pôr em risco aluno criança ou adolescente."," ALTERAÇÃO ,  LEI FEDERAL ,  LEI DE DIRETRIZES E BASES DA EDUCAÇÃO NACIONAL ,  OBRIGATORIEDADE ,  PROFESSOR ,  TRABALHADOR ,  ATIVIDADE PROFISSIONAL ,  ESTABELECIMENTO DE ENSINO ,  INFORMAÇÃO ,  AUTORIDADE ,  HIPOTESE ,  CONHECIMENTO ,  VIOLAÇÃO ,  DIREITOS E GARANTIAS FUNDAMENTAIS ,  RISCOS ,  ALUNO ,  CRIANÇA ,  ADOLESCENTE .",Projeto de Lei Ordinária,2021-10-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9032529
8157912,PL 3801/2021,"Altera a Lei nº 6.088, de 16 de julho de 1974, para incluir os municípios do Espírito Santo que fazem parte da área de atuação da Superintendência do Desenvolvimento do Nordeste (Sudene) na área de atuação da Companhia de Desenvolvimento do Vale do São Francisco (Codevasf)."," ALTERAÇÃO ,  LEI FEDERAL ,  INCLUSÃO ,  MUNICIPIOS ,  ESTADO DO ESPIRITO SANTO (ES) ,  AREA ,  ATUAÇÃO ,  SUPERINTENDENCIA DO DESENVOLVIMENTO DO NORDESTE (SUDENE) ,  COMPANHIA DE DESENVOLVIMENTO DO VALE DO SÃO FRANCISCO (CODEVASF) .",Projeto de Lei Ordinária,2021-10-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9032525
8158139,PL 3811/2021,"Autoriza a liquidação ou o parcelamento de débitos de produtores rurais, detentores de posse ou de propriedade de imóvel rural com mais de quatro módulos fiscais, junto ao Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA) e dá outras providências."," CRIAÇÃO ,  LEI FEDERAL ,  AUTORIZAÇÃO ,  LIQUIDAÇÃO ,  PARCELAMENTO ,  DEBITOS ,  POSSEIRO ,  PROPRIETARIO ,  IMOVEL RURAL ,  MULTA ,  INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS (IBAMA) .",Projeto de Lei Ordinária,2021-10-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9032754
8157875,PL 3797/2021,"Modifica o Decreto Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, para aumentar a pena do crime de assédio sexual."," ALTERAÇÃO ,  CODIGO PENAL ,  AUMENTO ,  PENA ,  CRIME ,  ASSEDIO SEXUAL ,  CAUSA DE AUMENTO DE PENA ,  UTILIZAÇÃO ,  INTERNET .",Projeto de Lei Ordinária,2021-10-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9032519
8157864,PL 3796/2021,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para aumentar a penas de crimes cometidos contra motoristas de táxi e de serviço de transporte de passageiro por aplicativo."," ALTERAÇÃO ,  CODIGO PENAL ,  CAUSA DE AUMENTO DE PENA ,  CRIME ,  HOMICIDIO ,  LESÃO CORPORAL ,  CRIME CONTRA A LIBERDADE INDIVIDUAL ,  AMEAÇA ,  SEQUESTRO ,  CARCERE PRIVADO ,  FURTO ,  ROUBO ,  EXTORSÃO ,  VITIMA ,  MOTORISTA ,  TRANSPORTE ,  ATENDIMENTO ,  INTERNET ,  EXPEDIENTE ,  TRABALHO .",Projeto de Lei Ordinária,2021-10-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9032517
8157901,PL 3800/2021,"Altera a Lei nº 9.249, de 26 de dezembro de 1995, que altera a legislação do imposto de renda das pessoas jurídicas, bem como da contribuição social sobre o lucro líquido, e dá outras providências, e a Lei nº 9.250, de 26 de dezembro de 1995, que altera a legislação do imposto de renda das pessoas físicas e dá outras providências, para permitir que seja deduzida da base de cálculo do Imposto sobre a Renda o aporte de capital realizado em startups."," ALTERAÇÃO ,  LEI FEDERAL ,  LEGISLAÇÃO ,  IMPOSTO DE RENDA ,  PESSOA JURIDICA ,  PESSOA FISICA ,  AUTORIZAÇÃO ,  DEDUÇÃO ,  BASE DE CALCULO ,  INVESTIMENTO ,  STARTUP ,  MICROEMPRESA ,  PEQUENA EMPRESA .",Projeto de Lei Ordinária,2021-10-28,https://legis.senado.gov.br/sdleg-getter/documento?dm=9032523
8158602,PL 3818/2021,"Altera a Lei nº 1.074, de 24 de março de 1950, que cria a Ordem do Mérito Médico, a fim de ampliar a outras categorias profissionais de saúde a elegibilidade à homenagem."," ALTERAÇÃO ,  LEI FEDERAL ,  ORDEM DO MERITO MEDICO ,  AMPLIAÇÃO ,  CATEGORIA PROFISSIONAL ,  TRABALHADOR ,  SAUDE ,  HOMENAGEM .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033080
8158365,MPV 1073/2021,"Autoriza a prorrogação de contratos temporários no âmbito do Ministério da Agricultura, Pecuária e Abastecimento e da Agência Nacional de Saúde Suplementar - ANS."," AUTORIZAÇÃO ,  PRORROGAÇÃO ,  CONTRATO ,  PESSOAL TEMPORARIO ,  PRAZO DETERMINADO ,  ATENDIMENTO ,  NECESSIDADE ,  INTERESSE PUBLICO ,  AMBITO ,  MINISTERIO DA AGRICULTURA PECUARIA E ABASTECIMENTO (MAPA) ,  AGENCIA NACIONAL DE SAUDE SUPLEMENTAR (ANS) .",Medida Provisória,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033028
8158619,PL 3819/2021,Institui o Dia Nacional em Homenagem às Vítimas da Covid-19.," CRIAÇÃO ,  DIA NACIONAL ,  HOMENAGEM ,  VITIMA ,  PANDEMIA ,  EPIDEMIA ,  NOVO CORONAVIRUS (COVID-19) .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033083
8158584,PL 3823/2021,"Dispõe sobre a responsabilidade sanitária dos entes federados no Sistema Único de Saúde (SUS); altera a Lei nº 8.080, de 19 de setembro de 1990, que dispõe sobre as condições para a promoção, proteção e recuperação da saúde, a organização e o funcionamento dos serviços correspondentes e dá outras providências, para estabelecer que as ações e os serviços públicos de saúde serão gratuitos e embasados nas melhores evidências científicas disponíveis."," CRIAÇÃO ,  LEI FEDERAL ,  RESPONSABILIDADE ,  ENTE FEDERADO ,  SISTEMA UNICO DE SAUDE (SUS) ,  ORGANIZAÇÃO ,  PLANEJAMENTO ,  REGIÃO ,  ACESSO ,  SERVIÇO DE SAUDE ,  INSUMO ,  TECNOLOGIA ,  INTEGRALIDADE ,  ASSISTENCIA MEDICA ,  SAUDE .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033091
8158597,PL 3821/2021,Institui pensão especial para crianças e adolescentes órfãos de vítimas da pandemia da covid-19.," CRIAÇÃO ,  LEI FEDERAL ,  PENSÃO ESPECIAL ,  CRIANÇA ,  ADOLESCENTE ,  ORFÃO ,  VITIMA ,  PANDEMIA ,  EPIDEMIA ,  NOVO CORONAVIRUS (COVID-19) ,  REQUISITOS ,  COMPETENCIA ,  INSTITUTO NACIONAL DO SEGURO SOCIAL (INSS) .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033087
8158589,PL 3817/2021,"Dispõe sobre o crime de genocídio, define os crimes contra a humanidade, os crimes de guerra e os crimes contra a administração da justiça do Tribunal Penal Internacional, institui normas processuais específicas, dispõe sobre a cooperação com o Tribunal Penal Internacional, e dá outras providências."," CRIAÇÃO ,  LEI FEDERAL ,  DEFINIÇÃO ,  CRIME ,  GENOCIDIO ,  GUERRA ,  VITIMA ,  POPULAÇÃO ,  CIVIL ,  PENA ,  CIRCUNSTANCIA QUALIFICADORA ,  COOPERAÇÃO ,  TRIBUNAIS ,  AMBITO INTERNACIONAL ,  AREA ,  MATERIA PENAL ,  ALTERAÇÃO ,  CODIGO PENAL ,  CODIGO PENAL MILITAR .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033078
8158517,PL 3828/2021,"Altera a Lei nº 14.133, de 1º de abril de 2021, e a Lei nº 8.142 de 28 de dezembro de 1990, para estabelecer mecanismos de registro, controle e eficiência na aplicação de transferências federais, especialmente no âmbito da saúde."," ALTERAÇÃO ,  LEI FEDERAL ,  ESTABELECIMENTO ,  REGISTRO ,  CONTROLE ,  EFICIENCIA ,  APLICAÇÃO ,  TRANSFERENCIA ,  RECURSOS FINANCEIROS ,  UNIÃO FEDERAL ,  AMBITO ,  SAUDE ,  DISPENSA ,  LICITAÇÃO ,  CONTRATAÇÃO . ALTERAÇÃO ,  LEI FEDERAL ,  PADRONIZAÇÃO ,  CODIFICAÇÃO ,  UNIÃO FEDERAL ,  ENTE FEDERADO ,  IDENTIFICAÇÃO ,  ESCRITURAÇÃO ,  CONTABILIDADE ,  ORÇAMENTO ,  FONTE ,  RECURSOS FINANCEIROS ,  REPASSE ,  TRANSFERENCIA ,  SAUDE ,  LEI DE RESPONSABILIDADE FISCAL .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033104
8158535,PL 3814/2021,"Altera as Leis nº 12.965, de 23 de abril de 2014, que estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil e nº 9.613, de 3 de março de 1998, que dispõe sobre os crimes de “lavagem” ou ocultação de bens, direitos e valores; a prevenção da utilização do sistema financeiro para os ilícitos previstos nesta Lei; cria o Conselho de Controle de Atividades Financeiras - COAF, e dá outras providências, para coibir a criação e a disseminação de notícias falsas por meio da internet."," ALTERAÇÃO ,  LEI FEDERAL ,  OBRIGATORIEDADE ,  IDENTIFICAÇÃO ,  CLIENTE ,  MANUTENÇÃO ,  REGISTRO ,  COMUNICAÇÕES ,  OPERAÇÃO FINANCEIRA ,  PAGAMENTO ,  REMUNERAÇÃO ,  CONTEUDO ,  INTERNET . ALTERAÇÃO ,  LEI FEDERAL ,  GARANTIA ,  DIREITOS ,  DEVERES ,  UTILIZAÇÃO ,  INTERNET ,  DEFINIÇÃO ,  COMUNICAÇÃO DE MENSAGENS ,  MIDIA SOCIAL ,  PROTEÇÃO ,  REGISTRO ,  DADOS PESSOAIS ,  COMUNICAÇÕES ,  IDENTIFICAÇÃO ,  USUARIO ,  COMBATE ,  NOTICIA FALSA .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033072
8158685,PL 3835/2021,"Altera a Lei nº 8.078, de 11 de setembro de 1990 (Código de Defesa do Consumidor), e a Lei nº 7.347, de 24 de julho de 1985 (Lei da Ação Civil Pública), para aperfeiçoar a disciplina das ações coletivas."," ALTERAÇÃO ,  LEI FEDERAL ,  CODIGO DE DEFESA DO CONSUMIDOR ,  NORMAS ,  PROCESSO CIVIL ,  AÇÃO CIVIL PUBLICA ,  DIREITO DIFUSO ,  DIREITO COLETIVO ,  DIREITO INDIVIDUAL HOMOGENEO ,  DEFINIÇÃO ,  COMPETENCIA ,  LEGITIMIDADE ,  HONORARIOS ,  PROCEDIMENTO ,  PROVA ,  JULGAMENTO ,  SENTENÇA JUDICIAL ,  EXECUÇÃO DE SENTENÇA ,  LITISCONSORCIO ,  AUDIENCIA PUBLICA ,  CADASTRO ,  AMBITO NACIONAL ,  INQUERITO CIVIL ,  TERMO DE AJUSTAMENTO DE CONDUTA (TAC) .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033309
8158549,PL 3816/2021,Define e pune o crime de extermínio.," CRIAÇÃO ,  LEI FEDERAL ,  DEFINIÇÃO ,  CRIME ,  ELIMINAÇÃO ,  DESTRUIÇÃO ,  POPULAÇÃO ,  MORTE ,  LESÃO CORPORAL ,  GRAVIDADE .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033076
8158552,PL 3827/2021,"Dispõe sobre a obrigatoriedade de os serviços de registros civis de pessoas naturais comunicarem às Juntas Comerciais e ao Departamento Nacional de Registro Empresarial e Integração os óbitos registrados, alterando a redação do parágrafo único do art. 80 da Lei nº 6.015, de 31 de dezembro de 1973 e dando outras providências, de forma a assegurar a autenticidade e segurança dos registros empresariais."," ALTERAÇÃO ,  LEI FEDERAL ,  NORMAS ,  ATUALIZAÇÃO ,  REGULARIZAÇÃO ,  REGISTRO ,  EMPRESA ,  HIPOTESE ,  MORTE ,  SOCIO ,  OBRIGATORIEDADE ,  CARTORIO ,  REGISTRO CIVIL ,  INFORMAÇÃO ,  JUNTA COMERCIAL ,  SISTEMA NACIONAL DE REGISTRO DE EMPRESAS MERCANTIS (SINREM) .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033101
8158544,PL 3815/2021,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) para estabelecer qualificadoras nos crimes contra Administração Pública, quando praticados em situação de calamidade pública ou de emergência em saúde pública de importância nacional, e dá outras providências."," ALTERAÇÃO ,  CODIGO PENAL ,  CIRCUNSTANCIA QUALIFICADORA ,  CRIME CONTRA A ADMINISTRAÇÃO PUBLICA ,  SITUAÇÃO ,  CALAMIDADE PUBLICA ,  EMERGENCIA ,  SAUDE PUBLICA ,  CRIME ,  INFLUENCIA ,  DANOS ,  ADMINISTRAÇÃO PUBLICA . ALTERAÇÃO ,  LEI FEDERAL ,  INCLUSÃO ,  RELAÇÃO ,  CRIME HEDIONDO ,  CRIME CONTRA A ADMINISTRAÇÃO PUBLICA ,  CIRCUNSTANCIA QUALIFICADORA ,  SITUAÇÃO ,  CALAMIDADE PUBLICA ,  EMERGENCIA ,  SAUDE PUBLICA .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033074
8158557,PL 3826/2021,"Altera o art. 6º-A da Lei nº 1.579, de 18 de março de 1952, para estabelecer prazos para a realização de diligências complementares ou para o oferecimento de denúncia, após o envio ao Ministério Público do relatório circunstanciado e suas conclusões pela Comissão Parlamentar de Inquérito."," ALTERAÇÃO ,  LEI FEDERAL ,  DEFINIÇÃO ,  PRAZO ,  REALIZAÇÃO ,  DILIGENCIA ,  COMPLEMENTAÇÃO ,  OFERECIMENTO ,  DENUNCIA ,  MINISTERIO PUBLICO ,  REMESSA ,  RELATORIO ,  CONCLUSÃO ,  COMISSÃO PARLAMENTAR DE INQUERITO (CPI) .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033098
8158562,PL 3825/2021,"Acrescenta o art. 16-A e 43-A, e altera os arts. 19 e 44 da Lei nº 1.079, de 10 de abril de 1950, que define os crimes de responsabilidade e regula o respectivo processo de julgamento, para dispor sobre a obrigação de se analisar, no prazo indicado, a denúncia por crime de responsabilidade do Presidente e do Vice-Presidente da República, de Ministros de Estado, de Ministros do Supremo Tribunal Federal e do Procurador-Geral da República."," ALTERAÇÃO ,  LEI FEDERAL ,  OBRIGATORIEDADE ,  LEGISLATIVO ,  ANALISE ,  PRAZO ,  DENUNCIA ,  CRIME DE RESPONSABILIDADE ,  PRESIDENTE DA REPUBLICA ,  VICE-PRESIDENTE DA REPUBLICA ,  MINISTRO DE ESTADO ,  MINISTRO ,  SUPREMO TRIBUNAL FEDERAL (STF) ,  PROCURADOR GERAL DA REPUBLICA .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033095
8158592,PL 3822/2021,Dispõe sobre a inclusão da covid-19 como doença grave que isenta os segurados do Regime Geral de Previdência Social – RPGS do cumprimento da carência para concessão dos benefícios de Auxílio-Doença e Aposentadoria por Invalidez.," CRIAÇÃO ,  LEI FEDERAL ,  INCLUSÃO ,  NOVO CORONAVIRUS (COVID-19) ,  RELAÇÃO ,  DOENÇA GRAVE ,  SEGURADO ,  REGIME GERAL DE PREVIDENCIA SOCIAL ,  ISENÇÃO ,  CARENCIA ,  CONCESSÃO ,  BENEFICIO PREVIDENCIARIO ,  APOSENTADORIA POR INVALIDEZ ,  AUXILIO DOENÇA .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033089
8158626,PL 3820/2021,Institui o Livro dos Heróis e Heroínas da Pandemia de Covid-19.," CRIAÇÃO ,  LEI FEDERAL ,  LIVRO ,  HOMENAGEM ,  CATEGORIA PROFISSIONAL ,  TRABALHADOR ,  SAUDE ,  ATUAÇÃO ,  COMBATE ,  PANDEMIA ,  EPIDEMIA ,  NOVO CORONAVIRUS (COVID-19) .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033085
8158697,PL 3836/2021,"Altera a Lei nº 11.096, de 13 de janeiro de 2005, para ampliar o número de bolsas integrais do Programa Universidade para Todos (PROUNI)."," ALTERAÇÃO ,  LEI FEDERAL ,  AMPLIAÇÃO ,  PROGRAMA UNIVERSIDADE PARA TODOS (PROUNI) ,  INCLUSÃO ,  ESTUDANTE ,  ESCOLA PARTICULAR ,  ESCOLA COMUNITARIA ,  CRITERIOS ,  ADESÃO ,  ESTABELECIMENTO DE ENSINO ,  ENSINO SUPERIOR ,  INICIATIVA PRIVADA .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033312
8158499,PLP 181/2021,"Altera a Lei nº 4.595, de 31 de dezembro de 1964, para estabelecer que todas as espécies de bancos deverão conter o vocábulo banco em língua portuguesa, sendo vedada a utilização de vocábulo em língua estrangeira com sentido igual ou semelhante para qualquer outro tipo de pessoa jurídica ou sociedade despersonalizada."," ALTERAÇÃO ,  LEI FEDERAL ,  OBRIGATORIEDADE ,  INSTITUIÇÃO FINANCEIRA ,  AUTORIZAÇÃO ,  BANCO CENTRAL DO BRASIL (BACEN) ,  DENOMINAÇÃO ,  NOME ,  BANCOS ,  LINGUA PORTUGUESA .",Projeto de Lei Complementar,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033068
8158512,PL 3813/2021,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) e o Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para criminalizar a criação e divulgação de notícias falsas (fake news), notadamente em casos envolvendo a saúde pública."," ALTERAÇÃO ,  CODIGO PENAL ,  CODIGO DE PROCESSO PENAL ,  TIPICIDADE ,  CRIME ,  DIVULGAÇÃO ,  NOTICIA FALSA ,  ASSUNTO ,  SAUDE PUBLICA ,  SEGURANÇA ,  ECONOMIA ,  HIPOTESE ,  CAUSA DE AUMENTO DE PENA .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033070
8158758,PL 3838/2021,"Altera a Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil), para dispor sobre o pedido de tutela de urgência formulado perante o Supremo Tribunal Federal, relativo à impugnação de ato praticado pelo Poder Executivo ou Legislativo."," ALTERAÇÃO ,  LEI FEDERAL ,  CODIGO DE PROCESSO CIVIL ,  POSSIBILIDADE ,  RELATOR ,  PEDIDO ,  TUTELA ,  URGENCIA ,  SUPREMO TRIBUNAL FEDERAL (STF) ,  PROCESSO ,  IMPUGNAÇÃO ,  ATO ,  EXECUTIVO ,  LEGISLATIVO ,  NECESSIDADE ,  RATIFICAÇÃO ,  PLENARIO .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033406
8158579,PL 3824/2021,"Estabelece mecanismos para coibir a interferência das Operadoras de Plano de Assistência à Saúde nos tratamentos oferecidos aos pacientes, nos casos de integração vertical em saúde suplementar, altera a Lei nº 9.656, de 3 de junho de 1998 e a Lei nº 12.842 de 12 de julho de 2013; e dá outras providências."," CRIAÇÃO ,  LEI FEDERAL ,  PREVENÇÃO ,  INTERFERENCIA ,  PLANO DE ASSISTENCIA ,  PLANO DE SAUDE ,  Integração Vertical ,  EXAME MEDICO ,  TRATAMENTO MEDICO ,  PACIENTE ,  OBRIGATORIEDADE ,  COMISSÃO ,  REVISÃO ,  ETICA ,  COMPETENCIA ,  AGENCIA NACIONAL DE SAUDE SUPLEMENTAR (ANS) . ALTERAÇÃO ,  LEI FEDERAL ,  PROIBIÇÃO ,  PRESCRIÇÃO MEDICA ,  MEDICAMENTOS ,  COMPROVAÇÃO ,  INEFICACIA ,  AUSENCIA ,  APROVAÇÃO ,  VIGILANCIA SANITARIA .",Projeto de Lei Ordinária,2021-10-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033093
8158972,PLN 34/2021,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério do Desenvolvimento Regional, crédito especial, no valor de R$ 763.600.000,00, para os fins que especifica."," CRIAÇÃO ,  LEI FEDERAL ,  CREDITO ESPECIAL ,  ORÇAMENTO FISCAL ,  ORÇAMENTO DA SEGURIDADE SOCIAL ,  UNIÃO FEDERAL ,  DESTINAÇÃO ,  MINISTERIO DO DESENVOLVIMENTO REGIONAL .",Projeto de Lei Ordinária,2021-11-03,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033621
8158980,PLN 32/2021,"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito especial no valor de R$ 5.000.000,00, para os fins que especifica."," CRIAÇÃO ,  LEI FEDERAL ,  CREDITO ESPECIAL ,  ORÇAMENTO DA SEGURIDADE SOCIAL ,  UNIÃO FEDERAL ,  DESTINAÇÃO ,  MINISTERIO DA SAUDE (MS) .",Projeto de Lei Ordinária,2021-11-03,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033625
8158988,PLN 30/2021,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo e de Transferências a Estados, Distrito Federal e Municípios, crédito suplementar no valor de R$ 31.361.412,00, para reforço de dotações constantes da Lei Orçamentária vigente."," CRIAÇÃO ,  LEI FEDERAL ,  CREDITO SUPLEMENTAR ,  ORÇAMENTO FISCAL ,  ORÇAMENTO DA SEGURIDADE SOCIAL ,  UNIÃO FEDERAL ,  DESTINAÇÃO ,  ORGÃOS ,  EXECUTIVO ,  TRANSFERENCIA ,  ESTADOS ,  DISTRITO FEDERAL (DF) ,  MUNICIPIOS .",Projeto de Lei Ordinária,2021-11-03,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033629
8159000,PLN 27/2021,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Infraestrutura e da Cidadania, crédito especial no valor de R$ 12.744.095,00, para os fins que especifica."," CRIAÇÃO ,  LEI FEDERAL ,  CREDITO ESPECIAL ,  ORÇAMENTO FISCAL ,  ORÇAMENTO DA SEGURIDADE SOCIAL ,  UNIÃO FEDERAL ,  DESTINAÇÃO ,  MINISTERIO DA INFRAESTRUTURA ,  MINISTERIO DA CIDADANIA .",Projeto de Lei Ordinária,2021-11-03,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033635
8158976,PLN 33/2021,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo e de Encargos Financeiros da União, crédito especial, no valor de R$ 402.775.152,00, para os fins que especifica."," CRIAÇÃO ,  LEI FEDERAL ,  CREDITO ESPECIAL ,  ORÇAMENTO FISCAL ,  ORÇAMENTO DA SEGURIDADE SOCIAL ,  UNIÃO FEDERAL ,  DESTINAÇÃO ,  ORGÃOS ,  EXECUTIVO ,  ENCARGOS FINANCEIROS DA UNIÃO .",Projeto de Lei Ordinária,2021-11-03,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033623
8158984,PLN 31/2021,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo e de Operações Oficiais de Crédito, crédito suplementar no valor de R$ 859.592.565,00, para reforço de dotações constantes da Lei Orçamentária vigente."," CRIAÇÃO ,  LEI FEDERAL ,  CREDITO SUPLEMENTAR ,  ORÇAMENTO FISCAL ,  ORÇAMENTO DA SEGURIDADE SOCIAL ,  UNIÃO FEDERAL ,  DESTINAÇÃO ,  ORGÃOS ,  EXECUTIVO ,  OPERAÇÕES OFICIAIS DE CREDITO .",Projeto de Lei Ordinária,2021-11-03,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033627
8158968,PLN 35/2021,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo, crédito suplementar no valor de R$ 3.066.300.000,00, para reforço das dotações constantes da Lei Orçamentária vigente."," CRIAÇÃO ,  LEI FEDERAL ,  CREDITO SUPLEMENTAR ,  ORÇAMENTO FISCAL ,  ORÇAMENTO DA SEGURIDADE SOCIAL ,  UNIÃO FEDERAL ,  DESTINAÇÃO ,  ORGÃOS ,  EXECUTIVO .",Projeto de Lei Ordinária,2021-11-03,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033619
8158996,PLN 28/2021,"Abre ao Orçamento de Investimento, em favor do Banco da Amazônia S.A., da Empresa de Tecnologia e Informações da Previdência, da Centrais Elétricas do Norte do Brasil S.A., da Petrobras Transporte S.A., da Companhia de Geração e Transmissão de Energia Elétrica do Sul do Brasil e da Companhia Docas do Ceará, crédito suplementar no valor de R$ 59.580.226,00, para os fins que especifica."," CRIAÇÃO ,  LEI FEDERAL ,  CREDITO SUPLEMENTAR ,  ORÇAMENTO DE INVESTIMENTO ,  BANCO DA AMAZONIA S/A (BASA) ,  EMPRESA DE TECNOLOGIA E INFORMAÇÕES DA PREVIDÊNCIA SOCIAL (DATAPREV) ,  CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A (ELETRONORTE) ,  PETROLEO BRASILEIRO S/A (PETROBRAS) ,  CENTRAIS ELETRICAS DO SUL DO BRASIL S/A (ELETROSUL) ,  COMPANHIA DOCAS DO CEARA .",Projeto de Lei Ordinária,2021-11-03,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033633
8159425,PL 3876/2021,Dispõe sobre a responsabilidade civil referente aos investimentos em criptomoeda.," CRIAÇÃO ,  LEI FEDERAL ,  RESPONSABILIDADE CIVIL ,  SOCIEDADE CORRETORA ,  EMPRESA ,  INVESTIMENTO ,  CRIPTOATIVOS .",Projeto de Lei Ordinária,2021-11-03,https://legis.senado.gov.br/sdleg-getter/documento?dm=9033897
